,Data,Open,High,Low,Close,Volume,Ajustado,Retornos,Retornos Ajustados
1671,2007-09-26,58859,59825,58859,59715,6099200,59715,856,856
1672,2007-09-27,59713,61052,59713,61052,6392800,61052,1339,1339
1673,2007-09-28,61054,61054,60086,60465,5429200,60465,-589,-589
1674,2007-10-01,60465,62355,60465,62340,15394000,62340,1875,1875
1675,2007-10-02,62341,62356,61241,62017,6097200,62017,-324,-324
1676,2007-10-03,62021,62021,60094,60099,6852200,60099,-1922,-1922
1677,2007-10-04,60102,61080,59536,60407,8710600,60407,305,305
1678,2007-10-05,60408,62704,60408,62319,9083000,62319,1911,1911
1679,2007-10-08,62319,62725,61841,62661,4076200,62661,342,342
1680,2007-10-09,62661,63658,62661,63549,7505800,63549,888,888
1681,2007-10-10,63550,63565,62894,63197,4719800,63197,-353,-353
1682,2007-10-11,63197,64169,61487,62456,5273600,62456,-741,-741
1683,2007-10-15,62456,63841,62412,62969,4598800,62969,513,513
1684,2007-10-16,62965,62965,61565,61718,4902600,61718,-1247,-1247
1685,2007-10-17,61720,63194,61460,63194,7642000,63194,1474,1474
1686,2007-10-18,63192,63322,61943,63261,4539800,63261,69,69
1687,2007-10-19,63270,63349,60883,60894,5454000,60894,-2376,-2376
1688,2007-10-22,60884,61379,59473,61215,4185400,61215,331,331
1689,2007-10-23,61214,62773,61214,62697,7591000,62697,1483,1483
1690,2007-10-24,62693,62816,61448,62625,7745200,62625,-68,-68
1691,2007-10-25,62628,63206,61968,62341,6487200,62341,-287,-287
1692,2007-10-26,62346,64320,62346,64276,6239600,64276,1930,1930
1693,2007-10-29,64275,65670,64275,65044,7741000,65044,769,769
1694,2007-10-30,65044,65147,64264,64383,7817400,64383,-661,-661
1695,2007-10-31,64385,65949,64385,65318,4318400,65318,933,933
1696,2007-11-01,65317,65317,63774,64050,6187200,64050,-1267,-1267
1697,2007-11-05,64049,64049,62720,62960,9279400,62960,-1089,-1089
1698,2007-11-06,62967,64524,62967,64503,4556000,64503,1536,1536
1699,2007-11-07,64503,64603,63223,63501,112200,63501,-1002,-1002
1700,2007-11-08,63503,65283,63140,63562,7195800,63562,59,59
1701,2007-11-09,63571,65281,62279,64321,6871000,64321,750,750
1702,2007-11-12,64321,64321,61452,61527,5393400,61527,-2794,-2794
1703,2007-11-13,61526,62933,61034,62927,5980600,62927,1401,1401
1704,2007-11-14,62919,64896,62919,64631,10894400,64631,1712,1712
1705,2007-11-16,64634,64802,63627,64609,4450600,64609,-25,-25
1706,2007-11-19,64609,64609,62321,62336,3819200,62336,-2273,-2273
1707,2007-11-21,62335,62335,59847,60582,6540600,60582,-1753,-1753
1708,2007-11-22,60582,61102,60124,60653,2223600,60653,71,71
1709,2007-11-23,60662,61334,60662,60971,8923600,60971,309,309
1710,2007-11-26,60973,61560,59067,59069,6195600,59069,-1904,-1904
1711,2007-11-27,59067,59971,58096,59432,6147400,59432,365,365
1712,2007-11-28,59432,61858,59432,61715,6116600,61715,2283,2283
1713,2007-11-29,61720,63190,61465,62156,5978200,62156,436,436
1714,2007-11-30,62157,63701,62157,63006,4849000,63006,849,849
1715,2007-12-03,63018,63682,62729,63200,0,63200,182,182
1716,2007-12-04,63203,63722,62373,63482,0,63482,279,279
1717,2007-12-05,63483,65204,63483,64928,0,64928,1445,1445
1718,2007-12-06,64929,65791,64692,65791,3108800,65791,862,862
1719,2007-12-07,65789,66529,65278,65639,2289000,65639,-150,-150
1720,2007-12-10,65642,65874,65228,65446,3680000,65446,-196,-196
1721,2007-12-11,65448,66451,64127,64512,4639800,64512,-936,-936
1722,2007-12-12,64512,66171,64502,64742,0,64742,230,230
1723,2007-12-13,64735,64735,62466,62861,2936800,62861,-1874,-1874
1724,2007-12-14,62868,63455,62445,62445,3054000,62445,-423,-423
1725,2007-12-17,62445,62445,59820,59828,2242400,59828,-2617,-2617
1726,2007-12-18,59832,61421,59414,61096,3616600,61096,1264,1264
1727,2007-12-19,61108,61734,60915,61722,0,61722,614,614
1728,2007-12-20,61724,62467,61416,61716,4797200,61716,-8,-8
1729,2007-12-21,61725,63398,61725,63098,2453000,63098,1373,1373
1730,2007-12-26,63101,64304,63101,64288,1820200,64288,1187,1187
1731,2007-12-27,64287,64584,63590,63774,2043800,63774,-513,-513
1732,2007-12-28,63776,64124,63598,63886,2588600,63886,110,110
1733,2008-01-02,63885,63906,62659,62815,2980200,62815,-1070,-1070
1734,2008-01-03,62814,63129,62556,62892,1895800,62892,78,78
1735,2008-01-04,62898,63436,60574,61037,2613800,61037,-1861,-1861
1736,2008-01-07,61054,61505,60092,60772,2223400,60772,-282,-282
1737,2008-01-08,60771,62650,60771,62081,3314000,62081,1310,1310
1738,2008-01-09,62078,62674,61487,62674,3480400,62674,596,596
1739,2008-01-10,62677,63615,62594,63515,3227000,63515,838,838
1740,2008-01-11,63514,63514,61942,61942,2920600,61942,-1572,-1572
1741,2008-01-14,61950,62536,61643,62188,2829000,62188,238,238
1742,2008-01-15,62180,62180,59897,59907,4080800,59907,-2273,-2273
1743,2008-01-16,59906,59906,58077,58777,3455400,58777,-1129,-1129
1744,2008-01-17,58773,59643,56734,57037,3594000,57037,-1736,-1736
1745,2008-01-18,57039,58291,56241,57506,5810600,57506,467,467
1746,2008-01-21,57503,57503,53487,53709,3566400,53709,-3794,-3794
1747,2008-01-22,53705,56541,53610,56097,3650200,56097,2392,2392
1748,2008-01-23,56098,56098,53011,54235,3719400,54235,-1863,-1863
1749,2008-01-24,54242,57675,54242,57463,3801800,57463,3221,3221
1750,2008-01-28,57457,58721,56360,58594,3928600,58594,1137,1137
1751,2008-01-29,58597,59715,58597,59530,3441800,59530,933,933
1752,2008-01-30,59522,60289,58752,60289,4314400,60289,767,767
1753,2008-01-31,60288,60288,57886,59490,6158800,59490,-798,-798
1754,2008-02-01,59491,61187,59491,61080,3601800,61080,1589,1589
1755,2008-02-06,61076,61076,58742,58969,0,58969,-2107,-2107
1756,2008-02-07,58965,59581,58030,58965,3993400,58965,0,0
1757,2008-02-08,58967,59520,58843,59076,2023200,59076,109,109
1758,2008-02-11,59081,60805,59081,60643,2569600,60643,1562,1562
1759,2008-02-12,60645,62828,60645,61805,13473600,61805,1160,1160
1760,2008-02-13,61802,63002,61802,62591,4423000,62591,789,789
1761,2008-02-14,62595,63224,61737,61819,2359200,61819,-776,-776
1762,2008-02-15,61803,61803,60717,61272,2353000,61272,-531,-531
1763,2008-02-18,61292,62883,61292,62801,1497200,62801,1509,1509
1764,2008-02-19,62801,63590,62180,62297,2089200,62297,-504,-504
1765,2008-02-20,62292,63780,61634,63747,2756400,63747,1455,1455
1766,2008-02-21,63748,64631,63620,63792,2422600,63792,44,44
1767,2008-02-22,63780,64609,63360,64609,2075800,64609,829,829
1768,2008-02-25,64605,65013,64060,65001,2370400,65001,396,396
1769,2008-02-26,64994,65399,63983,65183,3564000,65183,189,189
1770,2008-02-27,65178,65968,64647,65495,4842600,65495,317,317
1771,2008-02-28,65495,66005,65248,65555,3693000,65555,60,60
1772,2008-02-29,65553,65553,63482,63489,2817000,63489,-2064,-2064
1773,2008-03-03,63496,64644,63159,64490,2267000,64490,994,994
1774,2008-03-04,64486,64530,62745,63656,2141800,63656,-830,-830
1775,2008-03-05,63653,65045,63653,64629,2322800,64629,976,976
1776,2008-03-06,64631,64676,62975,62975,2246000,62975,-1656,-1656
1777,2008-03-07,62973,62973,61382,61868,2489000,61868,-1105,-1105
1778,2008-03-10,61869,61923,59996,59999,1901000,59999,-1870,-1870
1779,2008-03-11,60006,62368,60006,62368,3223600,62368,2362,2362
1780,2008-03-12,62378,63036,62022,62177,2316400,62177,-201,-201
1781,2008-03-13,62175,62413,60168,62280,3854200,62280,105,105
1782,2008-03-14,62280,63028,60710,61991,2813200,61991,-289,-289
1783,2008-03-17,61987,61987,59342,60012,2131800,60012,-1975,-1975
1784,2008-03-18,60040,61933,60040,61933,3084800,61933,1893,1893
1785,2008-03-19,61936,62372,58805,58827,2229400,58827,-3109,-3109
1786,2008-03-20,58818,59170,57824,58987,2717800,58987,169,169
1787,2008-03-24,58994,61083,58994,59813,2289000,59813,819,819
1788,2008-03-25,59820,61616,59820,61234,2523800,61234,1414,1414
1789,2008-03-26,61234,61849,60759,61415,2351000,61415,181,181
1790,2008-03-27,61418,62200,60679,60762,1639200,60762,-656,-656
1791,2008-03-28,60762,61062,60192,60452,1673400,60452,-310,-310
1792,2008-03-31,60449,60982,59917,60968,2168400,60968,519,519
1793,2008-04-01,60965,62788,60965,62775,1205600,62775,1810,1810
1794,2008-04-02,62775,63816,62775,63364,1076800,63364,589,589
1795,2008-04-03,63367,64731,62793,64175,1039400,64175,808,808
1796,2008-04-04,64177,64630,63906,64446,812800,64446,269,269
1797,2008-04-07,64447,65409,63919,64176,909400,64176,-271,-271
1798,2008-04-08,64180,64833,63453,64540,878000,64540,360,360
1799,2008-04-09,64540,64621,63167,63477,863400,63477,-1063,-1063
1800,2008-04-10,63475,63646,62712,63527,909400,63527,52,52
1801,2008-04-11,63526,63526,62459,62585,696800,62585,-941,-941
1802,2008-04-14,62592,62733,61467,62153,926600,62153,-439,-439
1803,2008-04-15,62151,62825,62151,62618,841600,62618,467,467
1804,2008-04-16,62625,64314,62625,64152,1237800,64152,1527,1527
1805,2008-04-17,64150,64945,63599,64552,908400,64552,402,402
1806,2008-04-18,64554,65384,64554,64923,856800,64923,369,369
1807,2008-04-22,64922,65689,64922,65413,965800,65413,491,491
1808,2008-04-23,65413,65689,64914,64948,862800,64948,-465,-465
1809,2008-04-24,64946,65086,64223,64576,971600,64576,-370,-370
1810,2008-04-25,64576,65253,64172,65187,1111000,65187,611,611
1811,2008-04-28,65191,66025,65191,65678,1183000,65678,487,487
1812,2008-04-29,65678,65678,63706,63826,1113600,63826,-1852,-1852
1813,2008-04-30,63826,68038,63826,67868,2112800,67868,4042,4042
1814,2008-05-02,67869,70973,67865,69366,1981800,69366,1497,1497
1815,2008-05-05,69366,70435,69366,70175,1347400,70175,809,809
1816,2008-05-06,70175,70215,69561,70195,1518000,70195,20,20
1817,2008-05-07,70201,70545,68599,69018,1342600,69018,-1183,-1183
1818,2008-05-08,69021,69877,69014,69722,975000,69722,701,701
1819,2008-05-09,69722,69722,68764,69646,841200,69646,-76,-76
1820,2008-05-12,69646,70420,69068,70416,966600,70416,770,770
1821,2008-05-13,70422,71084,70108,70503,1207600,70503,81,81
1822,2008-05-14,70495,70966,70027,70027,1200000,70027,-468,-468
1823,2008-05-15,70031,71492,70031,71492,1144400,71492,1461,1461
1824,2008-05-16,71496,72767,71496,72767,1348800,72767,1271,1271
1825,2008-05-19,72767,73794,72458,73439,1494600,73439,672,672
1826,2008-05-20,73445,73522,72146,73517,1256200,73517,72,72
1827,2008-05-21,73508,73780,72150,72295,1465000,72295,-1213,-1213
1828,2008-05-23,72295,72295,70774,71452,1094000,71452,-843,-843
1829,2008-05-26,71452,71988,71423,71629,503200,71629,177,177
1830,2008-05-27,71629,71659,70335,70992,1409600,70992,-637,-637
1831,2008-05-28,70995,73180,70734,73153,1455000,73153,2158,2158
1832,2008-05-29,73154,73920,71695,71798,1542600,71798,-1356,-1356
1833,2008-05-30,71798,72862,71766,72593,1770400,72593,795,795
1834,2008-06-02,72593,72593,71352,71897,1171000,71897,-696,-696
1835,2008-06-03,71897,72019,69602,70012,1301200,70012,-1885,-1885
1836,2008-06-04,70012,70012,68465,68673,1438400,68673,-1339,-1339
1837,2008-06-05,68674,71235,68674,71235,1219200,71235,2561,2561
1838,2008-06-06,71208,71211,69515,69786,1199800,69786,-1422,-1422
1839,2008-06-09,69786,69990,68534,69281,1035000,69281,-505,-505
1840,2008-06-10,69275,69275,67067,67775,1256000,67775,-1500,-1500
1841,2008-06-11,67775,68061,66715,66795,1254200,66795,-980,-980
1842,2008-06-12,66798,67958,66798,67322,1142800,67322,524,524
1843,2008-06-13,67326,67885,66907,67204,917400,67204,-122,-122
1844,2008-06-16,67206,67618,66430,67285,1043400,67285,79,79
1845,2008-06-17,67284,69029,67284,68438,1200200,68438,1154,1154
1846,2008-06-18,68431,68431,66917,67090,1361400,67090,-1341,-1341
1847,2008-06-19,67090,67339,66182,66590,1172000,66590,-500,-500
1848,2008-06-20,66584,66611,64602,64614,1141400,64614,-1970,-1970
1849,2008-06-23,64622,65401,64440,64640,858600,64640,18,18
1850,2008-06-24,64636,65084,63713,64168,1128800,64168,-468,-468
1851,2008-06-25,64173,66308,64173,65853,1351400,65853,1680,1680
1852,2008-06-26,65804,65804,63689,63947,1265000,63947,-1857,-1857
1853,2008-06-27,63951,64624,63881,64321,1100000,64321,370,370
1854,2008-06-30,64326,65353,64326,65018,970400,65018,692,692
1855,2008-07-01,65018,65018,62911,63396,1261800,63396,-1622,-1622
1856,2008-07-02,63397,63945,61028,61106,1309000,61106,-2291,-2291
1857,2008-07-03,61094,61601,59243,59273,1207600,59273,-1821,-1821
1858,2008-07-04,59266,59779,58786,59365,642000,59365,99,99
1859,2008-07-07,59372,60795,58731,59088,1078400,59088,-284,-284
1860,2008-07-08,59081,59536,57945,59536,1235600,59536,455,455
1861,2008-07-10,59528,60589,58338,60253,1487000,60253,725,725
1862,2008-07-11,60256,61053,59603,60148,1051000,60148,-108,-108
1863,2008-07-14,60156,61306,60156,60721,970400,60721,565,565
1864,2008-07-15,60715,61679,58790,61015,1473400,61015,300,300
1865,2008-07-16,61018,62183,60863,62056,1575600,62056,1038,1038
1866,2008-07-17,62063,62606,59985,60109,1893000,60109,-1954,-1954
1867,2008-07-18,60106,61299,59479,59988,1230600,59988,-118,-118
1868,2008-07-21,60002,61275,60002,60772,1230600,60772,770,770
1869,2008-07-22,60772,60780,59231,59647,1203800,59647,-1125,-1125
1870,2008-07-23,59646,60242,59313,59421,1422000,59421,-225,-225
1871,2008-07-24,59425,59641,57334,57434,1776800,57434,-1991,-1991
1872,2008-07-25,57420,57711,56418,57199,1183400,57199,-221,-221
1873,2008-07-28,57207,58176,56839,56869,887600,56869,-338,-338
1874,2008-07-29,56869,58043,56869,58043,1118200,58043,1174,1174
1875,2008-07-30,58069,59998,58069,59998,1527800,59998,1929,1929
1876,2008-07-31,59998,60023,59225,59505,1277200,59505,-493,-493
1877,2008-08-01,59505,59505,57492,57630,999400,57630,-1875,-1875
1878,2008-08-04,57619,57641,55367,55609,1148000,55609,-2010,-2010
1879,2008-08-05,55609,56974,55609,56471,1402400,56471,862,862
1880,2008-08-06,56473,57813,56473,57542,1266800,57542,1069,1069
1881,2008-08-07,57546,57942,56960,57018,1116400,57018,-528,-528
1882,2008-08-08,57018,57146,56152,56584,1054200,56584,-434,-434
1883,2008-08-11,56590,56974,54569,54720,1208600,54720,-1870,-1870
1884,2008-08-12,54721,55355,54325,54503,1226200,54503,-218,-218
1885,2008-08-13,54509,55492,54035,54573,1922800,54573,64,64
1886,2008-08-14,54573,55725,54573,55138,1065600,55138,565,565
1887,2008-08-15,55137,55307,53831,54244,945800,54244,-893,-893
1888,2008-08-18,54252,54928,53050,53327,847000,53327,-925,-925
1889,2008-08-19,53326,54329,52345,53639,1006600,53639,313,313
1890,2008-08-20,53641,55545,53641,55377,1149400,55377,1736,1736
1891,2008-08-21,55380,56144,55380,55935,1113200,55935,555,555
1892,2008-08-22,55933,56430,55202,55850,823400,55850,-83,-83
1893,2008-08-25,55854,55906,54468,54477,653400,54477,-1377,-1377
1894,2008-08-26,54477,55088,54153,54359,836200,54359,-118,-118
1895,2008-08-27,54366,55591,54366,55519,881600,55519,1153,1153
1896,2008-08-28,55516,56524,55516,56382,1062400,56382,866,866
1897,2008-08-29,56388,56856,55678,55680,1102400,55680,-708,-708
1898,2008-09-01,55665,55665,54933,55162,520000,55162,-503,-503
1899,2008-09-02,55161,55412,54207,54404,1163200,54404,-757,-757
1900,2008-09-03,54414,55241,52891,53527,1439800,53527,-887,-887
1901,2008-09-04,53527,53749,51157,51409,1542200,51409,-2118,-2118
1902,2008-09-05,51404,51940,50092,51940,1441600,51940,536,536
1903,2008-09-08,51940,53706,50646,50718,1466000,50718,-1222,-1222
1904,2008-09-09,50711,50711,48419,48435,1481000,48435,-2276,-2276
1905,2008-09-10,48439,49957,47606,49633,1904800,49633,1194,1194
1906,2008-09-11,49629,51270,48217,51270,1556200,51270,1641,1641
1907,2008-09-12,51267,52591,50789,52393,1393800,52393,1126,1126
1908,2008-09-15,52386,52386,48409,48416,1589800,48416,-3970,-3970
1909,2008-09-16,48404,49313,46261,49229,2046400,49229,825,825
1910,2008-09-17,49218,49218,45859,45909,2322200,45909,-3309,-3309
1911,2008-09-18,45909,49002,45295,48423,2332600,48423,2514,2514
1912,2008-09-19,48424,53168,48424,53055,2103800,53055,4631,4631
1913,2008-09-22,53055,53455,51530,51541,1450200,51541,-1514,-1514
1914,2008-09-23,51537,51856,49289,49593,1648800,49593,-1944,-1944
1915,2008-09-24,49598,50747,49598,49843,1203000,49843,245,245
1916,2008-09-25,49848,51867,49848,51828,1401400,51828,1980,1980
1917,2008-09-26,51824,51824,49902,50783,1989400,50783,-1041,-1041
1918,2008-09-29,50743,50743,43766,46028,1881800,46028,-4715,-4715
1919,2008-09-30,46026,49541,46026,49541,1557000,49541,3515,3515
1920,2008-10-01,49538,49834,47641,49799,1498000,49799,261,261
1921,2008-10-02,49805,49805,45113,46145,1684200,46145,-3660,-3660
1922,2008-10-03,46155,48075,44158,44517,1577200,44517,-1638,-1638
1923,2008-10-06,44502,44502,37617,42101,2075600,42101,-2401,-2401
1924,2008-10-07,42104,43167,39583,40140,1969600,40140,-1964,-1964
1925,2008-10-08,40137,40439,37597,38594,2832800,38594,-1543,-1543
1926,2008-10-09,38594,40479,36832,37080,2180800,37080,-1514,-1514
1927,2008-10-10,37079,37079,33238,35610,2444600,35610,-1469,-1469
1928,2008-10-13,35609,40829,35609,40829,1974000,40829,5220,5220
1929,2008-10-14,40833,43753,40218,41569,2264400,41569,736,736
1930,2008-10-15,41567,41567,35411,36833,2147000,36833,-4734,-4734
1931,2008-10-16,36835,37394,33752,36442,2284000,36442,-393,-393
1932,2008-10-17,36440,38342,35834,36399,1849400,36399,-41,-41
1933,2008-10-20,36401,39453,36401,39441,1549600,39441,3040,3040
1934,2008-10-21,39440,39980,38083,39043,1533600,39043,-397,-397
1935,2008-10-22,39043,39043,35028,35070,1647800,35070,-3973,-3973
1936,2008-10-23,35069,35777,32706,33818,1962800,33818,-1251,-1251
1937,2008-10-24,33809,33809,30788,31482,2251800,31482,-2327,-2327
1938,2008-10-27,31480,31480,29435,29435,1696200,29435,-2045,-2045
1939,2008-10-28,29438,33387,29438,33387,2342000,33387,3949,3949
1940,2008-10-29,33387,35766,33387,34845,2184800,34845,1458,1458
1941,2008-10-30,34852,37590,34852,37449,2485800,37449,2597,2597
1942,2008-10-31,37447,37945,35858,37257,2002000,37257,-190,-190
1943,2008-11-03,37261,38545,36938,38249,1676800,38249,988,988
1944,2008-11-04,38256,41003,38256,40255,2134200,40255,1999,1999
1945,2008-11-05,40245,40245,37711,37786,2127800,37786,-2459,-2459
1946,2008-11-06,37786,37786,35387,36362,1999000,36362,-1424,-1424
1947,2008-11-07,36362,37716,36297,36665,1764400,36665,303,303
1948,2008-11-10,36672,38725,36298,36776,1467000,36776,104,104
1949,2008-11-11,36775,37629,35499,37262,1536400,37262,487,487
1950,2008-11-12,37261,37261,34221,34374,2413400,34374,-2887,-2887
1951,2008-11-13,34374,36244,33645,35993,1890000,35993,1619,1619
1952,2008-11-14,36003,36697,35016,35789,1628600,35789,-214,-214
1953,2008-11-17,35777,36373,34427,35717,1393600,35717,-60,-60
1954,2008-11-18,35698,35698,33882,34095,1750800,34095,-1603,-1603
1955,2008-11-19,34098,34786,33275,33405,1567200,33405,-693,-693
1956,2008-11-21,33403,33403,31081,31251,1894800,31251,-2152,-2152
1957,2008-11-24,31255,34382,31255,34189,1995600,34189,2934,2934
1958,2008-11-25,34189,35532,33620,34813,1712200,34813,624,624
1959,2008-11-26,34814,36877,34319,36470,2075200,36470,1656,1656
1960,2008-11-27,36470,36817,36114,36213,878600,36213,-257,-257
1961,2008-11-28,36216,37217,35944,36596,1547400,36596,380,380
1962,2008-12-01,36596,36596,34396,34741,1458800,34741,-1855,-1855
1963,2008-12-02,34743,35734,34743,35001,1596400,35001,258,258
1964,2008-12-03,35001,35476,33798,35297,2237800,35297,296,296
